,year,m,doy,ndsi,swe
33261,2017.0,1.0,17.0,5423.0,9.4
33262,2017.0,1.0,17.0,7291.955863808323,8.6
33263,2017.0,1.0,17.0,7226.0,7.3
33264,2017.0,1.0,17.0,8063.0,12.1
33265,2017.0,1.0,17.0,8041.533501896334,5.7
33266,2017.0,1.0,17.0,448.0,8.6
33267,2017.0,1.0,17.0,7928.0,9.9
33268,2017.0,1.0,17.0,4561.0,3.4
33269,2017.0,1.0,17.0,1851.992180747992,15.2
33270,2017.0,1.0,17.0,7928.0,9.9
33271,2017.0,1.0,17.0,7516.0,8.3
33272,2017.0,1.0,17.0,8132.0,11.2
33273,2017.0,1.0,17.0,8599.981132075472,8.1
33274,2017.0,1.0,17.0,8668.0,12.0
33275,2017.0,1.0,17.0,8041.533501896334,5.7
33276,2017.0,1.0,17.0,4802.659924146649,3.4
33277,2017.0,1.0,17.0,7262.0,9.2
33278,2017.0,1.0,17.0,7027.341708542713,5.6
33279,2017.0,1.0,17.0,7326.0,22.8
33280,2017.0,1.0,17.0,414.0,10.4
33281,2017.0,1.0,17.0,7895.0,18.7
33282,2017.0,1.0,17.0,7895.0,18.7
33283,2017.0,1.0,17.0,8449.0,7.9
33284,2017.0,1.0,17.0,-240.0,15.9
33285,2017.0,1.0,17.0,5778.0,16.4
33286,2017.0,1.0,17.0,449.390306122449,8.2
33287,2017.0,1.0,17.0,7374.0,8.5
33288,2017.0,1.0,17.0,7225.0,7.0
33289,2017.0,1.0,17.0,8399.0,12.6
33290,2017.0,1.0,17.0,7516.0,8.3
33291,2017.0,1.0,17.0,7280.0,9.2
33292,2017.0,1.0,17.0,4677.0,6.7
33293,2017.0,1.0,17.0,7775.286792452832,11.7
33294,2017.0,1.0,17.0,6022.976070528968,3.4
33295,2017.0,1.0,17.0,6717.488607594938,9.6
33296,2017.0,1.0,17.0,4700.139208173691,3.8
33297,2017.0,1.0,17.0,7838.0,25.1
33298,2017.0,1.0,17.0,6967.0,19.7
33299,2017.0,1.0,17.0,8772.919395465993,6.4
33300,2017.0,1.0,17.0,-35.0,22.6
33301,2017.0,1.0,17.0,7775.286792452832,11.7
33302,2017.0,1.0,17.0,7061.0,6.6
33303,2017.0,1.0,17.0,8399.0,12.6
33304,2017.0,1.0,17.0,5089.6760563380285,13.3
33305,2017.0,1.0,17.0,4677.0,6.7
33306,2017.0,1.0,17.0,6959.390988286134,13.9
33307,2017.0,1.0,17.0,6992.0,8.3
33308,2017.0,1.0,17.0,393.0,14.8
33309,2017.0,1.0,17.0,6970.32159462091,11.9
33310,2017.0,1.0,17.0,393.0,14.8
33311,2017.0,1.0,17.0,4158.718093817101,4.9
33312,2017.0,1.0,17.0,7244.84139201637,2.4
33313,2017.0,1.0,17.0,449.390306122449,8.2
33314,2017.0,1.0,17.0,7262.0,9.2
33315,2017.0,1.0,17.0,1444.6894803548798,19.5
33316,2017.0,1.0,17.0,1281.0,7.6
33317,2017.0,1.0,17.0,1281.0,7.6
33318,2017.0,1.0,17.0,338.0,4.4
33319,2017.0,1.0,17.0,8125.467598475223,11.4
33320,2017.0,1.0,17.0,3622.0,4.4
33321,2017.0,1.0,17.0,8510.0,19.7
33322,2017.0,1.0,17.0,3562.0,10.3
33323,2017.0,1.0,17.0,27.0,6.3
33324,2017.0,1.0,17.0,7027.341708542713,5.6
33325,2017.0,1.0,17.0,448.0,8.6
33326,2017.0,1.0,17.0,8028.0,17.2
33327,2017.0,1.0,17.0,7226.0,7.3
33328,2017.0,1.0,17.0,7244.84139201637,2.4
33329,2017.0,1.0,17.0,8372.07124681934,11.1
33330,2017.0,1.0,17.0,4168.0,14.7
33331,2017.0,1.0,17.0,7803.903797468355,9.3
33332,2017.0,1.0,17.0,414.0,10.4
33333,2017.0,1.0,17.0,1741.0,5.5
33334,2017.0,1.0,17.0,8102.0,18.9
33335,2017.0,1.0,17.0,27.0,6.3
33336,2017.0,1.0,17.0,7811.491643010521,13.9
33337,2017.0,1.0,17.0,-885.0,16.6
33338,2017.0,1.0,17.0,1461.0,6.2
33339,2017.0,1.0,17.0,8121.0,18.3
33340,2017.0,1.0,17.0,-1669.0,0.7
33341,2017.0,1.0,17.0,7972.0,13.6
33342,2017.0,1.0,17.0,8372.07124681934,11.1
33343,2017.0,1.0,17.0,1559.0,2.3
33344,2017.0,1.0,17.0,8121.0,18.3
33345,2017.0,1.0,17.0,7803.903797468355,9.3
33346,2017.0,1.0,17.0,8772.919395465993,6.4
33347,2017.0,1.0,17.0,8130.0,15.2
33348,2017.0,1.0,17.0,1618.0,6.2
33349,2017.0,1.0,17.0,8510.0,19.7
33350,2017.0,1.0,17.0,1851.992180747992,15.2
33351,2017.0,1.0,17.0,2836.185255611259,5.8
33352,2017.0,1.0,17.0,1741.0,5.5
33353,2017.0,1.0,17.0,5554.0,8.5
33354,2017.0,1.0,17.0,6992.0,8.3
33355,2017.0,1.0,17.0,6534.0,7.6
33356,2017.0,1.0,17.0,564.2930817610063,21.0
33357,2017.0,1.0,17.0,1444.6894803548798,19.5
33358,2017.0,1.0,17.0,2334.109709962169,10.9
33359,2017.0,1.0,17.0,6241.16709511568,10.3
33360,2017.0,1.0,17.0,5482.0,13.4
33361,2017.0,1.0,17.0,-240.0,15.9
33362,2017.0,1.0,17.0,7061.0,6.6
33363,2017.0,1.0,17.0,7225.0,7.0
33364,2017.0,1.0,17.0,5262.0,9.5
33365,2017.0,1.0,17.0,4814.0,7.8
33366,2017.0,1.0,17.0,6534.0,7.6
33367,2017.0,1.0,17.0,8130.0,15.2
33368,2017.0,1.0,17.0,3490.0,16.4
33369,2017.0,1.0,17.0,4700.139208173691,3.8
33370,2017.0,1.0,17.0,2334.109709962169,10.9
33371,2017.0,1.0,17.0,2640.261421319797,12.1
33372,2017.0,1.0,17.0,5202.0,4.4
33373,2017.0,1.0,17.0,564.2930817610063,21.0
33374,2017.0,1.0,17.0,6278.0,6.1
33375,2017.0,1.0,17.0,1876.0,6.7
33376,2017.0,1.0,17.0,1439.720091895457,18.2
33377,2017.0,1.0,17.0,4168.0,14.7
33378,2017.0,1.0,17.0,3490.0,16.4
33379,2017.0,1.0,17.0,477.0,25.3
33380,2017.0,1.0,17.0,8063.0,12.1
33381,2017.0,1.0,17.0,477.0,25.3
33382,2017.0,1.0,17.0,5849.0,9.2
33383,2017.0,1.0,17.0,3562.0,10.3
33384,2017.0,1.0,17.0,7858.5070063694275,11.3
33385,2017.0,1.0,17.0,-35.0,22.6
33386,2017.0,1.0,17.0,6647.606268195049,11.0
33387,2017.0,1.0,17.0,2020.0,7.5
33388,2017.0,1.0,17.0,5089.6760563380285,13.3
33389,2017.0,1.0,17.0,7374.0,8.5
33390,2017.0,1.0,17.0,1439.720091895457,18.2
33391,2017.0,1.0,17.0,3219.0,5.5
33392,2017.0,1.0,17.0,7972.0,13.6
33393,2017.0,1.0,17.0,8599.981132075472,8.1
33394,2017.0,1.0,17.0,7280.0,9.2
33395,2017.0,1.0,17.0,1346.0,5.5
33396,2017.0,1.0,17.0,8554.0,21.3
33397,2017.0,1.0,17.0,1618.0,6.2
33398,2017.0,1.0,17.0,8554.0,21.3
33399,2017.0,1.0,17.0,2836.185255611259,5.8
33400,2017.0,1.0,17.0,3486.0,22.5
33401,2017.0,1.0,17.0,6278.0,6.1
33402,2017.0,1.0,17.0,2183.0,11.3
33403,2017.0,1.0,17.0,845.0,34.8
33404,2017.0,1.0,17.0,3469.0,29.9
33405,2017.0,1.0,17.0,3469.0,29.9
33406,2017.0,1.0,24.0,5936.0,23.1
33407,2017.0,1.0,24.0,6629.0,25.4
33408,2017.0,1.0,24.0,4404.0,21.7
33409,2017.0,1.0,24.0,8140.0,30.6
33410,2017.0,1.0,24.0,7456.0,31.9
33411,2017.0,1.0,24.0,6754.488080238349,33.0
33412,2017.0,1.0,24.0,2635.0,51.9
33413,2017.0,1.0,24.0,3541.4282051282053,34.0
33414,2017.0,1.0,24.0,2545.1601016518425,31.4
33415,2017.0,1.0,24.0,6591.735849056604,21.2
33416,2017.0,1.0,24.0,3541.4282051282053,34.0
33417,2017.0,1.0,24.0,5936.0,23.1
33418,2017.0,1.0,24.0,8231.0,22.1
33419,2017.0,1.0,24.0,6629.0,25.4
33420,2017.0,1.0,24.0,4965.887481293128,61.5
33421,2017.0,1.0,24.0,2635.0,51.9
33422,2017.0,1.0,24.0,2545.1601016518425,31.4
33423,2017.0,1.0,24.0,8231.0,22.1
33424,2017.0,1.0,24.0,6754.488080238349,33.0
33425,2017.0,1.0,24.0,6591.735849056604,21.2
33426,2017.0,1.0,24.0,8140.0,30.6
33427,2017.0,1.0,24.0,7600.0,35.5
33428,2017.0,1.0,24.0,1234.0,19.2
33429,2017.0,1.0,24.0,7456.0,31.9
33430,2017.0,1.0,24.0,4965.887481293128,61.5
33431,2017.0,1.0,24.0,1234.0,19.2
33432,2017.0,1.0,24.0,4404.0,21.7
33433,2017.0,1.0,24.0,7600.0,35.5
33434,2017.0,1.0,24.0,7690.015151515151,18.6
33435,2017.0,1.0,24.0,1567.0,6.6
33436,2017.0,1.0,24.0,4249.773299748111,3.4
33437,2017.0,1.0,24.0,6511.779512372635,12.4
33438,2017.0,1.0,24.0,576.0,23.1
33439,2017.0,1.0,24.0,5037.0,23.6
33440,2017.0,1.0,24.0,2218.0,21.0
33441,2017.0,1.0,24.0,2680.0,10.4
33442,2017.0,1.0,24.0,1211.0,22.3
33443,2017.0,1.0,24.0,1535.0,13.8
33444,2017.0,1.0,24.0,1863.0,9.6
33445,2017.0,1.0,24.0,1845.4569676512465,18.6
33446,2017.0,1.0,24.0,1732.0,10.3
33447,2017.0,1.0,24.0,2482.0,14.4
33448,2017.0,1.0,24.0,1237.5292620865143,20.0
33449,2017.0,1.0,24.0,4318.589420654912,2.6
33450,2017.0,1.0,24.0,2031.0,32.7
33451,2017.0,1.0,24.0,2157.4,9.4
33452,2017.0,1.0,24.0,946.801007556675,11.4
33453,2017.0,1.0,24.0,2678.0,16.1
33454,2017.0,1.0,24.0,2678.0,16.1
33455,2017.0,1.0,24.0,4318.589420654912,2.6
33456,2017.0,1.0,24.0,7943.0,12.1
33457,2017.0,1.0,24.0,1649.4092195290602,17.8
33458,2017.0,1.0,24.0,1845.4569676512465,18.6
33459,2017.0,1.0,24.0,5357.0,20.8
33460,2017.0,1.0,24.0,5357.0,20.8
33461,2017.0,1.0,24.0,807.0,19.7
33462,2017.0,1.0,24.0,7690.015151515151,18.6
33463,2017.0,1.0,24.0,825.0,5.3
33464,2017.0,1.0,24.0,3995.963057324841,12.2
33465,2017.0,1.0,24.0,5788.0,28.5
33466,2017.0,1.0,24.0,325.59487179487184,4.6
33467,2017.0,1.0,24.0,2218.0,21.0
33468,2017.0,1.0,24.0,2100.0,9.6
33469,2017.0,1.0,24.0,3751.0,14.7
33470,2017.0,1.0,24.0,5037.0,23.6
33471,2017.0,1.0,24.0,1630.3848101265824,9.9
33472,2017.0,1.0,24.0,6779.0,10.8
33473,2017.0,1.0,24.0,6779.0,10.8
33474,2017.0,1.0,24.0,1211.0,22.3
33475,2017.0,1.0,24.0,2157.4,9.4
33476,2017.0,1.0,24.0,4823.0,11.4
33477,2017.0,1.0,24.0,3690.0,12.3
33478,2017.0,1.0,24.0,3690.0,12.3
33479,2017.0,1.0,24.0,2929.0,7.4
33480,2017.0,1.0,24.0,8362.722691254468,11.5
33481,2017.0,1.0,24.0,2461.168610575349,5.1
33482,2017.0,1.0,24.0,1421.0,3.7
33483,2017.0,1.0,24.0,3196.0,9.7
33484,2017.0,1.0,24.0,2541.0,16.9
33485,2017.0,1.0,24.0,939.7386557488902,15.6
33486,2017.0,1.0,24.0,6444.907573812578,9.8
33487,2017.0,1.0,24.0,4181.0,4.1
33488,2017.0,1.0,24.0,1189.0,7.3
33489,2017.0,1.0,24.0,532.0,6.4
33490,2017.0,1.0,24.0,2626.9583858764186,10.1
33491,2017.0,1.0,24.0,2213.0,5.6
33492,2017.0,1.0,24.0,4611.0,16.9
33493,2017.0,1.0,24.0,2100.0,9.6
33494,2017.0,1.0,24.0,2213.0,5.6
33495,2017.0,1.0,24.0,4611.0,16.9
33496,2017.0,1.0,24.0,1656.0,11.1
33497,2017.0,1.0,24.0,1537.0,28.3
33498,2017.0,1.0,24.0,2482.0,14.4
33499,2017.0,1.0,24.0,1096.0,9.2
33500,2017.0,1.0,24.0,5788.0,28.5
33501,2017.0,1.0,24.0,3621.0,7.4
33502,2017.0,1.0,24.0,3621.0,7.4
33503,2017.0,1.0,24.0,844.6637055837564,14.8
33504,2017.0,1.0,24.0,4447.0,17.5
33505,2017.0,1.0,24.0,2680.0,10.4
33506,2017.0,1.0,24.0,4190.0,14.7
33507,2017.0,1.0,24.0,3517.0,21.7
33508,2017.0,1.0,24.0,5647.0,10.0
33509,2017.0,1.0,24.0,1427.0,16.5
33510,2017.0,1.0,24.0,3118.0,10.0
33511,2017.0,1.0,24.0,1378.8769368648043,13.3
33512,2017.0,1.0,24.0,1217.0,13.3
33513,2017.0,1.0,24.0,5119.0,20.1
33514,2017.0,1.0,24.0,4447.0,17.5
33515,2017.0,1.0,24.0,1151.0,25.5
33516,2017.0,1.0,24.0,1217.0,13.3
33517,2017.0,1.0,24.0,8362.722691254468,11.5
33518,2017.0,1.0,24.0,6000.096401028278,12.9
33519,2017.0,1.0,24.0,1877.195679796696,14.4
33520,2017.0,1.0,24.0,1427.0,16.5
33521,2017.0,1.0,24.0,4190.0,14.7
33522,2017.0,1.0,24.0,2305.0,3.3
33523,2017.0,1.0,24.0,946.801007556675,11.4
33524,2017.0,1.0,24.0,5941.0,38.1
33525,2017.0,1.0,24.0,1537.0,28.3
33526,2017.0,1.0,24.0,6444.907573812578,9.8
33527,2017.0,1.0,24.0,3765.0,7.4
33528,2017.0,1.0,24.0,6330.0,14.1
33529,2017.0,1.0,24.0,1656.0,11.1
33530,2017.0,1.0,24.0,2626.9583858764186,10.1
33531,2017.0,1.0,24.0,6703.0,8.0
33532,2017.0,1.0,24.0,1809.0,14.7
33533,2017.0,1.0,24.0,1261.4589127686477,6.0
33534,2017.0,1.0,24.0,1602.0,10.0
33535,2017.0,1.0,24.0,6341.0,11.8
33536,2017.0,1.0,24.0,1189.0,7.3
33537,2017.0,1.0,24.0,8131.387123479589,16.3
33538,2017.0,1.0,24.0,6341.0,11.8
33539,2017.0,1.0,24.0,5130.0,8.8
33540,2017.0,1.0,24.0,1535.0,13.8
33541,2017.0,1.0,24.0,5265.169811320754,9.1
33542,2017.0,1.0,24.0,6330.0,14.1
33543,2017.0,1.0,24.0,1261.4589127686477,6.0
33544,2017.0,1.0,24.0,1421.0,3.7
33545,2017.0,1.0,24.0,2843.0,9.0
33546,2017.0,1.0,24.0,4953.195979899497,6.0
33547,2017.0,1.0,24.0,1151.0,25.5
33548,2017.0,1.0,24.0,1032.0,12.5
33549,2017.0,1.0,24.0,2806.0,21.4
33550,2017.0,1.0,24.0,2806.0,21.4
33551,2017.0,1.0,24.0,5647.0,10.0
33552,2017.0,1.0,24.0,6036.0,21.7
33553,2017.0,1.0,24.0,2541.0,16.9
33554,2017.0,1.0,24.0,4421.446428571429,8.4
33555,2017.0,1.0,24.0,3076.0,9.8
33556,2017.0,1.0,24.0,3639.0,7.5
33557,2017.0,1.0,24.0,3361.0,13.5
33558,2017.0,1.0,24.0,5130.0,8.8
33559,2017.0,1.0,24.0,3407.0,9.3
33560,2017.0,1.0,24.0,595.0,7.3
33561,2017.0,1.0,24.0,4054.0415094339614,12.0
33562,2017.0,1.0,24.0,4249.773299748111,3.4
33563,2017.0,1.0,24.0,1630.3848101265824,9.9
33564,2017.0,1.0,24.0,1841.0945083014049,3.9
33565,2017.0,1.0,24.0,2031.0,32.7
33566,2017.0,1.0,24.0,3517.0,21.7
33567,2017.0,1.0,24.0,4694.298488664987,9.2
33568,2017.0,1.0,24.0,7810.0,24.0
33569,2017.0,1.0,24.0,4054.0415094339614,12.0
33570,2017.0,1.0,24.0,3590.0,6.8
33571,2017.0,1.0,24.0,3361.0,13.5
33572,2017.0,1.0,24.0,5488.128040973112,15.3
33573,2017.0,1.0,24.0,595.0,7.3
33574,2017.0,1.0,24.0,939.7386557488902,15.6
33575,2017.0,1.0,24.0,1325.0,9.5
33576,2017.0,1.0,24.0,1158.0,14.9
33577,2017.0,1.0,24.0,1378.8769368648043,13.3
33578,2017.0,1.0,24.0,1158.0,14.9
33579,2017.0,1.0,24.0,2461.168610575349,5.1
33580,2017.0,1.0,24.0,5646.008893437962,2.6
33581,2017.0,1.0,24.0,4421.446428571429,8.4
33582,2017.0,1.0,24.0,2843.0,9.0
33583,2017.0,1.0,24.0,2708.268694550064,21.6
33584,2017.0,1.0,24.0,2233.0,7.7
33585,2017.0,1.0,24.0,2233.0,7.7
33586,2017.0,1.0,24.0,2929.0,7.4
33587,2017.0,1.0,24.0,1877.195679796696,14.4
33588,2017.0,1.0,24.0,325.59487179487184,4.6
33589,2017.0,1.0,24.0,4288.0,21.1
33590,2017.0,1.0,24.0,116.0,11.0
33591,2017.0,1.0,24.0,780.0,6.7
33592,2017.0,1.0,24.0,4953.195979899497,6.0
33593,2017.0,1.0,24.0,1602.0,10.0
33594,2017.0,1.0,24.0,5119.0,20.1
33595,2017.0,1.0,24.0,6703.0,8.0
33596,2017.0,1.0,24.0,5646.008893437962,2.6
33597,2017.0,1.0,24.0,3770.847328244274,12.7
33598,2017.0,1.0,24.0,2227.0,15.1
33599,2017.0,1.0,24.0,4499.577215189874,9.5
33600,2017.0,1.0,24.0,1032.0,12.5
33601,2017.0,1.0,24.0,992.0,6.6
33602,2017.0,1.0,24.0,1237.5292620865143,20.0
33603,2017.0,1.0,24.0,780.0,6.7
33604,2017.0,1.0,24.0,1649.4092195290602,17.8
33605,2017.0,1.0,24.0,807.0,19.7
33606,2017.0,1.0,24.0,532.0,6.4
33607,2017.0,1.0,24.0,4089.0,20.2
33608,2017.0,1.0,24.0,4181.0,4.1
33609,2017.0,1.0,24.0,4704.0,15.3
33610,2017.0,1.0,24.0,3770.847328244274,12.7
33611,2017.0,1.0,24.0,2305.0,3.3
33612,2017.0,1.0,24.0,4089.0,20.2
33613,2017.0,1.0,24.0,4499.577215189874,9.5
33614,2017.0,1.0,24.0,4694.298488664987,9.2
33615,2017.0,1.0,24.0,4782.0,15.6
33616,2017.0,1.0,24.0,7401.0,7.9
33617,2017.0,1.0,24.0,4288.0,21.1
33618,2017.0,1.0,24.0,8131.387123479589,16.3
33619,2017.0,1.0,24.0,1330.0462229217665,12.5
33620,2017.0,1.0,24.0,992.0,6.6
33621,2017.0,1.0,24.0,1096.0,9.2
33622,2017.0,1.0,24.0,1325.0,9.5
33623,2017.0,1.0,24.0,4699.0,8.2
33624,2017.0,1.0,24.0,3683.793710691824,22.0
33625,2017.0,1.0,24.0,2708.268694550064,21.6
33626,2017.0,1.0,24.0,423.60403530895337,12.1
33627,2017.0,1.0,24.0,6000.096401028278,12.9
33628,2017.0,1.0,24.0,3751.0,14.7
33629,2017.0,1.0,24.0,6036.0,21.7
33630,2017.0,1.0,24.0,3590.0,6.8
33631,2017.0,1.0,24.0,3639.0,7.5
33632,2017.0,1.0,24.0,1732.0,10.3
33633,2017.0,1.0,24.0,3118.0,10.0
33634,2017.0,1.0,24.0,4699.0,8.2
33635,2017.0,1.0,24.0,4782.0,15.6
33636,2017.0,1.0,24.0,5399.0,17.5
33637,2017.0,1.0,24.0,1841.0945083014049,3.9
33638,2017.0,1.0,24.0,423.60403530895337,12.1
33639,2017.0,1.0,24.0,844.6637055837564,14.8
33640,2017.0,1.0,24.0,3765.0,7.4
33641,2017.0,1.0,24.0,3683.793710691824,22.0
33642,2017.0,1.0,24.0,5828.0,6.5
33643,2017.0,1.0,24.0,4823.0,11.4
33644,2017.0,1.0,24.0,1187.0886154266082,20.2
33645,2017.0,1.0,24.0,2227.0,15.1
33646,2017.0,1.0,24.0,5399.0,17.5
33647,2017.0,1.0,24.0,-225.0,25.5
33648,2017.0,1.0,24.0,1809.0,14.7
33649,2017.0,1.0,24.0,-225.0,25.5
33650,2017.0,1.0,24.0,3196.0,9.7
33651,2017.0,1.0,24.0,116.0,11.0
33652,2017.0,1.0,24.0,3995.963057324841,12.2
33653,2017.0,1.0,24.0,7810.0,24.0
33654,2017.0,1.0,24.0,6511.779512372635,12.4
33655,2017.0,1.0,24.0,1863.0,9.6
33656,2017.0,1.0,24.0,5488.128040973112,15.3
33657,2017.0,1.0,24.0,3076.0,9.8
33658,2017.0,1.0,24.0,1187.0886154266082,20.2
33659,2017.0,1.0,24.0,1567.0,6.6
33660,2017.0,1.0,24.0,4704.0,15.3
33661,2017.0,1.0,24.0,5265.169811320754,9.1
33662,2017.0,1.0,24.0,3407.0,9.3
33663,2017.0,1.0,24.0,825.0,5.3
33664,2017.0,1.0,24.0,4562.0,22.0
33665,2017.0,1.0,24.0,7401.0,7.9
33666,2017.0,1.0,24.0,4562.0,22.0
33667,2017.0,1.0,24.0,1330.0462229217665,12.5
33668,2017.0,1.0,24.0,576.0,23.1
33669,2017.0,1.0,24.0,5828.0,6.5
33670,2017.0,1.0,24.0,7943.0,12.1
33671,2017.0,1.0,24.0,5941.0,38.1
33672,2017.0,1.0,24.0,1052.0,35.1
33673,2017.0,1.0,24.0,1052.0,35.1
33674,2017.0,1.0,31.0,5732.0,23.1
33675,2017.0,1.0,31.0,8464.0,26.9
33676,2017.0,1.0,31.0,4550.0,22.1
33677,2017.0,1.0,31.0,3755.0,30.5
33678,2017.0,1.0,31.0,4310.0,32.2
33679,2017.0,1.0,31.0,5794.301125793169,33.5
33680,2017.0,1.0,31.0,7638.0,53.3
33681,2017.0,1.0,31.0,7939.189743589743,34.9
33682,2017.0,1.0,31.0,7687.926302414233,31.4
33683,2017.0,1.0,31.0,4678.490566037736,22.0
33684,2017.0,1.0,31.0,7939.189743589743,34.9
33685,2017.0,1.0,31.0,5732.0,23.1
33686,2017.0,1.0,31.0,5922.0,22.5
33687,2017.0,1.0,31.0,8464.0,26.9
33688,2017.0,1.0,31.0,8258.052756790188,61.5
33689,2017.0,1.0,31.0,7638.0,53.3
33690,2017.0,1.0,31.0,7687.926302414233,31.4
33691,2017.0,1.0,31.0,5922.0,22.5
33692,2017.0,1.0,31.0,5794.301125793169,33.5
33693,2017.0,1.0,31.0,4678.490566037736,22.0
33694,2017.0,1.0,31.0,3755.0,30.5
33695,2017.0,1.0,31.0,4520.0,36.8
33696,2017.0,1.0,31.0,6368.0,19.2
33697,2017.0,1.0,31.0,4310.0,32.2
33698,2017.0,1.0,31.0,8258.052756790188,61.5
33699,2017.0,1.0,31.0,6368.0,19.2
33700,2017.0,1.0,31.0,4550.0,22.1
33701,2017.0,1.0,31.0,4520.0,36.8
33702,2017.0,1.0,31.0,5737.0,18.6
33703,2017.0,1.0,31.0,3347.0,6.9
33704,2017.0,1.0,31.0,2927.8841309823683,3.4
33705,2017.0,1.0,31.0,6772.930804221251,12.5
33706,2017.0,1.0,31.0,3399.0,22.9
33707,2017.0,1.0,31.0,3739.0,24.0
33708,2017.0,1.0,31.0,6339.0,21.4
33709,2017.0,1.0,31.0,4538.0,10.7
33710,2017.0,1.0,31.0,1616.0,22.9
33711,2017.0,1.0,31.0,2644.0,13.9
33712,2017.0,1.0,31.0,4201.0,10.1
33713,2017.0,1.0,31.0,5698.070151894934,19.0
33714,2017.0,1.0,31.0,1010.0,10.5
33715,2017.0,1.0,31.0,357.0,15.0
33716,2017.0,1.0,31.0,729.5114503816794,20.5
33717,2017.0,1.0,31.0,3883.6926952141066,2.7
33718,2017.0,1.0,31.0,7473.0,33.3
33719,2017.0,1.0,31.0,626.2,9.6
33720,2017.0,1.0,31.0,2764.904282115869,11.2
33721,2017.0,1.0,31.0,872.0,16.3
33722,2017.0,1.0,31.0,872.0,16.3
33723,2017.0,1.0,31.0,3883.6926952141066,2.7
33724,2017.0,1.0,31.0,6120.0,12.1
33725,2017.0,1.0,31.0,3621.802421115841,18.9
33726,2017.0,1.0,31.0,5698.070151894934,19.0
33727,2017.0,1.0,31.0,7566.0,20.8
33728,2017.0,1.0,31.0,7566.0,20.8
33729,2017.0,1.0,31.0,814.0,20.2
33730,2017.0,1.0,31.0,5737.0,18.6
33731,2017.0,1.0,31.0,3420.0,5.4
33732,2017.0,1.0,31.0,2086.889171974522,12.3
33733,2017.0,1.0,31.0,2230.0,28.7
33734,2017.0,1.0,31.0,175.6153846153846,4.2
33735,2017.0,1.0,31.0,6339.0,21.4
33736,2017.0,1.0,31.0,6320.0,9.6
33737,2017.0,1.0,31.0,5992.0,15.0
33738,2017.0,1.0,31.0,3739.0,24.0
33739,2017.0,1.0,31.0,2517.5696202531653,10.2
33740,2017.0,1.0,31.0,6312.0,11.0
33741,2017.0,1.0,31.0,6312.0,11.0
33742,2017.0,1.0,31.0,1616.0,22.9
33743,2017.0,1.0,31.0,626.2,9.6
33744,2017.0,1.0,31.0,5092.0,12.3
33745,2017.0,1.0,31.0,4449.0,12.3
33746,2017.0,1.0,31.0,4449.0,12.3
33747,2017.0,1.0,31.0,6014.0,7.4
33748,2017.0,1.0,31.0,1887.1075018877543,11.6
33749,2017.0,1.0,31.0,1274.2439772189682,5.3
33750,2017.0,1.0,31.0,1296.0,3.8
33751,2017.0,1.0,31.0,3339.0,10.1
33752,2017.0,1.0,31.0,5189.0,17.1
33753,2017.0,1.0,31.0,5915.192248379388,15.7
33754,2017.0,1.0,31.0,6731.038510911424,10.5
33755,2017.0,1.0,31.0,4445.0,4.4
33756,2017.0,1.0,31.0,5902.0,7.5
33757,2017.0,1.0,31.0,906.0,6.4
33758,2017.0,1.0,31.0,7697.414880201765,10.4
33759,2017.0,1.0,31.0,8281.0,5.8
33760,2017.0,1.0,31.0,7995.0,17.0
33761,2017.0,1.0,31.0,6320.0,9.6
33762,2017.0,1.0,31.0,8281.0,5.8
33763,2017.0,1.0,31.0,7995.0,17.0
33764,2017.0,1.0,31.0,5048.0,11.6
33765,2017.0,1.0,31.0,6357.0,29.2
33766,2017.0,1.0,31.0,357.0,15.0
33767,2017.0,1.0,31.0,5321.0,9.2
33768,2017.0,1.0,31.0,2230.0,28.7
33769,2017.0,1.0,31.0,2019.0,7.8
33770,2017.0,1.0,31.0,2019.0,7.8
33771,2017.0,1.0,31.0,6061.656091370559,15.2
33772,2017.0,1.0,31.0,6572.0,17.7
33773,2017.0,1.0,31.0,4538.0,10.7
33774,2017.0,1.0,31.0,3267.0,15.1
33775,2017.0,1.0,31.0,5434.0,21.8
33776,2017.0,1.0,31.0,7217.0,10.0
33777,2017.0,1.0,31.0,8163.0,16.9
33778,2017.0,1.0,31.0,3753.0,10.6
33779,2017.0,1.0,31.0,5936.167018479265,13.6
33780,2017.0,1.0,31.0,6454.0,13.5
33781,2017.0,1.0,31.0,7685.0,20.5
33782,2017.0,1.0,31.0,6572.0,17.7
33783,2017.0,1.0,31.0,6426.0,25.9
33784,2017.0,1.0,31.0,6454.0,13.5
33785,2017.0,1.0,31.0,1887.1075018877543,11.6
33786,2017.0,1.0,31.0,6681.564267352185,13.1
33787,2017.0,1.0,31.0,7290.698856416773,14.9
33788,2017.0,1.0,31.0,8163.0,16.9
33789,2017.0,1.0,31.0,3267.0,15.1
33790,2017.0,1.0,31.0,1757.0,3.7
33791,2017.0,1.0,31.0,2764.904282115869,11.2
33792,2017.0,1.0,31.0,2102.0,40.3
33793,2017.0,1.0,31.0,6357.0,29.2
33794,2017.0,1.0,31.0,6731.038510911424,10.5
33795,2017.0,1.0,31.0,6212.0,7.7
33796,2017.0,1.0,31.0,8012.0,14.1
33797,2017.0,1.0,31.0,5048.0,11.6
33798,2017.0,1.0,31.0,7697.414880201765,10.4
33799,2017.0,1.0,31.0,2101.0,8.2
